,objectid,codigo,coord_x,coord_y,tipo,n_policia,observacao,fotos,morada,concelho,freguesia,zonam_and,descricao,name,cod_gis,cod_topo,cod_freg,n_ordem,cod_sgr,x,y
855,5894,FMGA2,165674.85624888,470801.72395188,abrigo, , ,D:\SIG\FOTOS\FMGA2.TIF,ENG. DUARTE PACHECO,VALONGO,ERMESINDE,C9,FORMIGA,Formiga,,,,,,-8.542395225502299,41.20566474034824
856,5895,FMGO1,161927.16411477,470730.50306793,postalete, , ,D:\SIG\FOTOS\FMGO1.TIF,RUA GUERRA JUNQUEIRO,MAIA,ÁGUAS SANTAS,C9,FORMIGUEIRO,Formigueiro,,,,,,-8.587071391415181,41.204855739623056
857,5896,FMGO2,161915.6680062,470728.43863776,postalete, , ,D:\SIG\FOTOS\FMGO2.TIF,RUA GUERRA JUNQUEIRO,MAIA,ÁGUAS SANTAS,C9,FORMIGUEIRO,Formigueiro,,,,,,-8.587208318844509,41.204836609537125
858,5897,HSJ11,160816.80210191,468329.45604468,com painel abrigo, ,1,D:\SIG\FOTOS\HSJ 10.TIF,VIA RAPIDA ESTRADA DA CIRCUNVA,PORTO,PARANHOS,C6,HOSP. S. JOÃO (CINCUNVALA,Hosp. S. João (Circunvalação),10011300022,ECIRC0,10,00022,0113,-8.600155113743199,41.183183750279575
859,5898,HSJ6,160751.94041153,468308.52293402,com painel abrigo, , ,D:\SIG\FOTOS\HSJ 11.TIF,VIA RAPIDA ESTRADA DA CIRCUNVA,PORTO,PARANHOS,C6,HOSP. S. JOÃO (URGÊNCIA),Hosp. S. João (Urgência),10011300023,ECIRC0,10,00023,0113,-8.600926794460078,41.182992121653974
860,5899,HSJ7,160771.9855356,468300.860074,com painel abrigo, , ,D:\SIG\FOTOS\HSJ 12.TIF,VIA RAPIDA ESTRADA DA CIRCUNVA,PORTO,PARANHOS,C6,HOSP. S. JOÃO (URGÊNCIA),Hosp. S. João (Urgência),10011300024,ECIRC0,10,00024,0113,-8.600687404625813,41.182924099814464
861,5900,HSJ5,160730.01648151,468316.02122403,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\HSJ 13.TIF,VIA RAPIDA ESTRADA DA CIRCUNVA,PORTO,PARANHOS,C6,HOSP. S. JOÃO (URGÊNCIA),Hosp. S. João (Urgência),10011300025,ECIRC0,10,00025,0113,-8.601188565815136,41.183058570526136
862,5901,HSJ12,160782.5963088,468342.05673002,com painel abrigo, ,1,D:\SIG\FOTOS\HSJ 3.TIF,VIA RAPIDA ESTRADA DA CIRCUNVA,PORTO,PARANHOS,C6,HOSP. S. JOÃO (CINCUNVALA,Hosp. S. João (Circunvalação),10011300026,ECIRC0,10,00026,0113,-8.600563589090884,41.1832955464956
863,5902,HSJ3,160638.77276392,468347.46394176,com painel abrigo, , ,D:\SIG\FOTOS\HSJ 4.TIF,RUA PROF. HERNANI MONTEIRO,PORTO,PARANHOS,C6,HOSP. S. JOÃO (METRO),Hosp. S. João (Metro),10011300008,APHMO0,10,00008,0113,-8.602278036430404,41.183337238379
864,5903,HSM,159974.55490466,465753.77146554,postalete, , ,D:\SIG\FOTOS\HSM.TIF,RUA CAMOES,PORTO,SANTO ILDEFONSO,C1,HOSP. S.TA MARIA,Hosp. Sta Maria,12011300018,RCAMO0,12,00018,0113,-8.610024380362793,41.15995115097935
865,5904,IB2,160034.9234133,468158.48771277,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\IB  2.TIF,RUA S TOME,PORTO,PARANHOS,C6,ILHA BRAVA,Ilha Brava,10011300149,RSTOM0,10,00149,0113,-8.609462395557205,41.18160606691132
866,5905,IB3,160046.67422698,468177.29503232,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\IB  3.TIF,RUA S TOME,PORTO,PARANHOS,C6,ILHA BRAVA,Ilha Brava,10011300150,RSTOM0,10,00150,0113,-8.60932358222496,41.18177598758648
867,5906,ICAM2,162980.01772032,465225.79844621,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\ICAM2.TIF,RUA FALCAO,PORTO,CAMPANHÃ,C6,IGREJA DE CAMPANHÃ,Igreja de Campanhã,03011300070,RFALC0,03,00070,0113,-8.5741856933854,41.155340419829926
868,5907,IGAL1,155247.07401482,466909.10952488,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\IGAL1.TIF,RUA JORNAL NOTICIAS,PORTO,ALDOAR,C2,IGREJA DE ALDOAR,Igreja de Aldoar,01011300028,RJNOT0,01,00028,0113,-8.66643116270179,41.17010553022865
869,5908,IGAL2,155264.03070946,466943.48171695,com painel abrigo, , ,D:\SIG\FOTOS\IGAL2.TIF,RUA JORNAL NOTICIAS,PORTO,ALDOAR,C2,IGREJA ALDOAR,Igreja Aldoar,01011300029,RJNOT0,01,00029,0113,-8.666231630177634,41.17041595085211
870,5909,IGMI1,161830.58202571,471818.90251048,com painel abrigo, , ,D:\SIG\FOTOS\IGMI1.TIF,RUA GENERAL HUMBERTO DELGADO,MAIA,MILHEIRÓS,C9,IGREJA (MILHEIROS),Igreja (Milheiros),,,,,,-8.588290918905066,41.21465107075642
871,5910,IGMI2,161859.99564782,471837.19241744,com painel abrigo, , ,D:\SIG\FOTOS\IGMI2.TIF,RUA GENERAL HUMBERTO DELGADO,MAIA,MILHEIRÓS,C9,IGREJA (MILHEIROS),Igreja (Milheiros),,,,,,-8.587941342966824,41.214817139806314
872,5911,IGRA1,167077.91125163,474224.548966,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\IGRJ1.TIF,RUA VICENTE,VALONGO,ALFENA,N16,IGREJA DE ALFENA,Igreja de Alfena,,,,,,-8.525852947078414,41.23654208078722
873,5912,IGRA2,167066.21353451,474240.3820901,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\IGRJ2.TIF,RUA VICENTE,VALONGO,ALFENA,N16,IGREJA DE ALFENA,Igreja de Alfena,,,,,,-8.525993336262752,41.23668416335755
874,5913,IGRT1,164265.35395616,467811.74812895,abrigo, , ,D:\SIG\FOTOS\IGRT1.TIF,RUA LOUINHA,GONDOMAR,RIO TINTO,C9,IGREJA RIO TINTO 1,Igreja Rio Tinto 1,,,,,,-8.559024539038285,41.17868205825039
875,5914,IGRT2,164190.83342567,467663.64439827,com painel abrigo, , ,D:\SIG\FOTOS\IGRT2.TIF,Av. Dr. Francisco Sá Carneiro,GONDOMAR,RIO TINTO,C9,IGREJA RIO TINTO,Igreja Rio Tinto,,,,,,-8.559903947085495,41.17734524198942
876,5915,ILH2,163131.1815369,466126.1701238,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\ILH 2.TIF,RUA S.ROQUE DA LAMEIRA,PORTO,CAMPANHÃ,C6,ILHÉU,Ilhéu,03011300103,RSRLA0,03,00103,0113,-8.572439218234281,41.163454272173446
877,5916,VAL1,158330.58423837,458898.71433194,postalete, , ,D:\SIG\FOTOS\IMM.TIF,AVENIDA ANTONIO C  MOREIRA,VILA NOVA DE GAIA,VALADARES,S2,VALADARES,Valadares,,,,,,-8.629143469941086,41.09814521551791
878,5917,INF1,159466.4330223,463611.43904109,com painel abrigo, , ,D:\SIG\FOTOS\INF 1.TIF,RUA INFANTE D.HEMRIQUE,PORTO,S. NICOLAU,C1,INFANTE,Infante,13011300001,RIDHE0,13,00001,0113,-8.615936013044962,41.14063634399225
879,5918,RBRI2,159396.55619756,463602.03449135,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\INF 2.TIF,RUA ALFANDEGA,PORTO,S. NICOLAU,C1,RIBEIRA (INFANTE),Ribeira (Infante),13011300002,RNALF0,13,00002,0113,-8.61676764575708,41.14054816223726
880,5919,RBRI1,159378.1951507,463627.12541064,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\INF 3.TIF,RUA ALFANDEGA,PORTO,S. NICOLAU,C1,RIBEIRA (INFANTE),Ribeira (Infante),13011300003,RNALF0,13,00003,0113,-8.616987999152515,41.140773158810745
881,5920,INFH1,159507.37026242,461289.69226791,com painel abrigo, , ,D:\SIG\FOTOS\INFH1.TIF,AVENIDA INFANTE D  HENRIQUE,VILA NOVA DE GAIA,MAFAMUDE,S8,INFANTE D. HENRIQUE,Infante D. Henrique,,,,,,-8.615294681147871,41.11973336169581
882,5921,INFH2,159500.66775804,461360.7802054,com painel abrigo, , ,D:\SIG\FOTOS\INFH2.TIF,AVENIDA INFANTE D  HENRIQUE,VILA NOVA DE GAIA,VILA NOVA DE GAIA (SANTA MARINHA),S8,INFANTE D.HENRIQUE,Infante D.henrique,,,,,,-8.615379191652858,41.12037310422276
883,5922,INFS1,165043.3951323,466580.26675276,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\INFS1.TIF, ,GONDOMAR,RIO TINTO,C8,INFANTE SANTO,Infante Santo,,,,,,-8.549681808624195,41.167627774194344
884,5923,INFS2,165110.71183401,466555.31458223,PARAGEM COM ABRIGO C, , ,D:\SIG\FOTOS\INFS2.TIF, ,GONDOMAR,RIO TINTO,C8,INFANTE SANTO,Infante Santo,,,,,,-8.548878274739586,41.16740600734038
885,5924,IPO2,160500.75002974,468301.24657645,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\IPO 2.TIF,RUA DR.ANTONIO BERNARDINO DE A,PORTO,PARANHOS,C6,INST. ONCOLOGIA,Inst. Oncologia,10011300094,RDABA0,10,00094,0113,-8.603920015190198,41.18291436487211
886,5925,IPO4,160463.10129565,468412.7278505,PARAGEM COM ABRIGO J, ,1,D:\SIG\FOTOS\IPO 4.TIF,VIA RAPIDA ESTRADA DA CIRCUNVA,PORTO,PARANHOS,C6,IPO (CIRCUNVAL.),Ipo (Circunval.),10011300027,ECIRC0,10,00027,0113,-8.60437592615978,41.183916293304954
887,5926,IPO5,160379.89608235,468466.27472025,PARAGEM COM ABRIGO J,8114,1,D:\SIG\FOTOS\IPO 5.TIF,VIA RAPIDA ESTRADA DA CIRCUNVA,PORTO,PARANHOS,C6,IPO (CIRCUNVAL.),Ipo (Circunval.),10011300028,ECIRC0,10,00028,0113,-8.605371053201383,41.184394348791066
888,5927,ISEP1,160054.97105255,467819.73404981,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\ISEP1.TIF,RUA S TOME,PORTO,PARANHOS,C6,I.S.E.P.,I.S.E.P.,10011300151,RSTOM0,10,00151,0113,-8.609201327924255,41.17855694374748
889,5928,ISEP2,160043.88000361,467790.20999514,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\ISEP2.TIF,RUA S TOME,PORTO,PARANHOS,C6,I.S.E.P.,I.S.E.P.,10011300152,RSTOM0,10,00152,0113,-8.609331572370827,41.17829056333683
890,5929,ISG1,156104.81351088,457331.04310053,postalete, , ,D:\SIG\FOTOS\ISG 1.TIF,AVENIDA INFANTE SAGRES,VILA NOVA DE GAIA,VALADARES,S2,INFANTE SAGRES,Infante Sagres,,,,,,-8.655523743564327,41.083912329932595
891,5930,ISG2,156119.60680374,457310.74787831,com painel abrigo, , ,D:\SIG\FOTOS\ISG 2.TIF,AVENIDA INFANTE SAGRES,VILA NOVA DE GAIA,VALADARES,S2,INFANTE SAGRES,Infante Sagres,,,,,,-8.655346251137525,41.08373039251833
892,5931,ISNT1,156270.61634532,457854.01184698,postalete, , ,D:\SIG\FOTOS\ISNT1.TIF,RUA NUNO TRISTAO,VILA NOVA DE GAIA,VALADARES,S2,INFANTE SANTO,Infante Santo,,,,,,-8.653587978841987,41.08863011685055
893,5932,ISNT2,156283.21751341,457851.46747128,com painel abrigo, , ,D:\SIG\FOTOS\ISNT2.TIF,RUA NUNO TRISTAO,VILA NOVA DE GAIA,VALADARES,S2,INFANTE SANTO,Infante Santo,,,,,,-8.653437832104144,41.08860788789552
894,5933,ISS1,157585.61647613,459976.69158646,postalete, , ,D:\SIG\FOTOS\ISS 1.TIF,RUA ANTONIO F  SOUSA,VILA NOVA DE GAIA,MADALENA,S2,ISOLINO SOUSA,Isolino Sousa,,,,,,-8.638085202343149,41.10781268916064
895,5934,PRO2,156154.43587389,467165.92166478,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\PRO 2.TIF,AVENIDA DR. ANTUNES GUIMARAES,PORTO,RAMALDE,C2,PEREIRÓ,Pereiró,11000200113,ADAGU0,11,00020,0113,-8.65563781098384,41.17246763083494
896,5935,PRR1,159810.90141376,465095.62238814,com painel abrigo, ,1,D:\SIG\FOTOS\PRR 1.TIF,PRACA REPUBLICA,PORTO,SANTO ILDEFONSO,C1,PR. DA REPÚBLICA,Pr. da República,12011300014,PREPU0,12,00014,0113,-8.611930845379776,41.154017082362024
897,5936,PRR3,159836.35999793,465233.790004,PARAGEM SEM ABRIGO,328, ,D:\SIG\FOTOS\PRR 3.TIF,RUA JOAO DAS REGRAS,PORTO,SANTO ILDEFONSO,C1,PR. DA REPÚBLICA,Pr. da República,12011300015,RJREG0,12,00015,0113,-8.611636641413842,41.15526240340961
898,5937,PRR5,159687.73728937,465160.95504912,PARAGEM COM ABRIGO J,85, ,D:\SIG\FOTOS\PRR 5.TIF,PRACA REPUBLICA,PORTO,CEDOFEITA,C1,PR. DA REPÚBLICA,Pr. da República,04011300033,PREPU0,04,00033,0113,-8.613402379527598,41.15459920256299
899,5938,PRR7,159641.68761215,465118.58557218,postalete, ,1,D:\SIG\FOTOS\PRR 7.TIF,RUA ALVARES CABRAL,PORTO,CEDOFEITA,C1,PR. DA REPÚBLICA,Pr. da República,04011300034,RACAB0,04,00034,0113,-8.613948166486772,41.15421541277011
900,5939,PRS1,170167.84108546,468711.78598244,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\PRS 1.TIF,RUA FONSECA DIAS,VALONGO,VALONGO,C10,PRESA,Presa,,,,,,-8.488725788009962,41.1870252873108
901,5940,PRS2,170114.68311197,468778.98260075,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\PRS 2.TIF,RUA ESTACAO,VALONGO,VALONGO,C10,PRESA,Presa,,,,,,-8.489362679518786,41.1876283624957
902,5941,PRSM1,160060.96761641,465498.76380758,abrigo, , ,D:\SIG\FOTOS\PRSO.TIF,RUA FARIA GUIMARAES,PORTO,SANTO ILDEFONSO,C1,PARAÍSO (METRO),ParaÍso (Metro),12011300016,RFGUI0,12,00016,0113,-8.608978208947192,41.15765934486562
903,5942,PRU1,155287.55897928,474494.07395188,PARAGEM COM ABRIGO C, , ,D:\SIG\FOTOS\PRU 1.TIF, ,MAIA,MOREIRA,N10,PEDRAS RUBRAS,Pedras Rubras,,,,,,-8.66650496874752,41.23840117304748
904,5943,PRU2,155276.63722359,474468.89813619,PARAGEM COM ABRIGO C, , ,D:\SIG\FOTOS\PRU 2.TIF, ,MAIA,MOREIRA,N10,PEDRAS RUBRAS,Pedras Rubras,,,,,,-8.666633394538907,41.238173887824495
905,5944,PRU3,155261.86701598,474542.69143464,postalete, , ,D:\SIG\FOTOS\PRU 3.TIF,RUA DE PEDRAS RUBRAS,MAIA,MOREIRA,N10,PEDRAS RUBRAS,Pedras Rubras,,,,,,-8.666815001814982,41.23883748455324
906,5945,PRUE1,155633.78539719,475555.90104218,postalete, , ,D:\SIG\FOTOS\PRUE1.TIF,RUA CRUZ DAS GUARDEIRAS,MAIA,MOREIRA,N10,PEDRAS RUBRAS (ESTAÇÃO),Pedras Rubras (Estação),,,,,,-8.662452618080177,41.24798077283269
907,5946,PRUE2,155581.27999644,475512.33999813,postalete, , ,D:\SIG\FOTOS\PRUE2.TIF,RUA CRUZ DAS GUARDEIRAS,MAIA,MOREIRA,N10,PEDRAS RUBRAS (ESTAÇÃO),Pedras Rubras (Estação),,,,,,-8.663075815792102,41.24758566377862
908,5947,PSEC1,171737.38002469,468300.30210288,postalete, , ,D:\SIG\FOTOS\PSEC1.TIF,RUA CENTRAL CAMPO,VALONGO,CAMPO,C16,PONTE SECA,Ponte Seca,,,,,,-8.469999229796457,41.183376780355644
909,5948,PSEC2,171724.59416546,468324.51750147,com painel abrigo, , ,D:\SIG\FOTOS\PSEC2.TIF,RUA CENTRAL CAMPO,VALONGO,CAMPO,C16,PONTE SECA,Ponte Seca,,,,,,-8.470152740648508,41.183594370713074
910,5949,PSG,163379.75671482,465641.25278119,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\PSG.TIF,RUA CERCO DO PORTO,PORTO,CAMPANHÃ,C6,PEDRAS SALGADAS,Pedras Salgadas,03011300057,RCPOR0,03,00057,0113,-8.56944847479793,41.159099362985096
911,5950,PSOC1,160617.85234022,466103.34161155,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\PSOC1.TIF,RUA COSTA CABRAL,PORTO,BONFIM,C1,PERPÉTUO SOCORRO,Perpétuo Socorro,02011300034,RCCAB0,02,00034,0113,-8.60238278767578,41.16313025578621
912,5951,PSOC2,160518.51519452,466019.6793957,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\PSOC2.TIF,RUA COSTA CABRAL,PORTO,PARANHOS,C1,PERPÉTUO SOCORRO,Perpétuo Socorro,10011300077,RCCAB0,10,00077,0113,-8.603560921824169,41.16237211956342
913,5952,PSSM1,155468.59184733,469945.01884546,postalete, , ,D:\SIG\FOTOS\PSSM1.TIF,RUA PASSOS MANUEL,MATOSINHOS,GUIFÕES,C3,PASSOS MANUEL,Passos Manuel,,,,,,-8.664013077873967,41.197452467739026
914,5953,PSSM2,155481.30577601,469903.33513191,postalete, , ,D:\SIG\FOTOS\PSSM2.TIF,RUA PASSOS MANUEL,MATOSINHOS,GUIFÕES,C3,PASSOS MANUEL,Passos Manuel,,,,,,-8.663858477217016,41.197077860216716
915,5954,PT2,155665.683745,464717.31833769,PARAGEM COM ABRIGO J, ,1,D:\SIG\FOTOS\PT  2.TIF,RUA DIOGO BOTELHO,PORTO,LORDELO DO OURO,C2,PASTELEIRA,Pasteleira,06011300033,RDBOT0,06,00033,0113,-8.661284201854833,41.15039410091493
916,5955,PT3,155644.82416054,464728.53749998,PARAGEM COM ABRIGO J, ,1,D:\SIG\FOTOS\PT  3.TIF,RUA DIOGO BOTELHO,PORTO,LORDELO DO OURO,C2,PASTELEIRA,Pasteleira,06011300034,RDBOT0,06,00034,0113,-8.661533494145154,41.15049397172099
917,5956,PTCR1,164444.32858714,471392.38619292,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\PTCR1.TIF,RUA RODRIGUES FREITAS,VALONGO,ERMESINDE,C9,PORTO CARREIRO,Porto Carreiro,,,,,,-8.55710032255021,41.21092988933829
918,5957,PTCR2,164427.07716717,471409.82806968,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\PTCR2.TIF,RUA RODRIGUES FREITAS,VALONGO,ERMESINDE,C9,PORTO CARREIRO,Porto Carreiro,,,,,,-8.557307031834585,41.211086176805324
919,5958,PTD1,157848.36810519,460636.07872898,postalete, , ,D:\SIG\FOTOS\PTD 1.TIF,RUA BARBOSA DE CASTRO,VILA NOVA DE GAIA,MADALENA,S2,PITADA,Pitada,,,,,,-8.635002701510908,41.11376354429041
920,5959,PTD2,157806.32011834,460646.00646715,postalete, , ,D:\SIG\FOTOS\PTD 2.TIF,AVENIDA GOMES JUNIOR,VILA NOVA DE GAIA,MADALENA,S2,PITADA,Pitada,,,,,,-8.635503987107068,41.11385074394152
921,5960,PTDM1,161148.62333024,463563.6629696,com painel abrigo, ,1,D:\SIG\FOTOS\PTDM1.TIF,AVENIDA GUSTAVO EIFFEL,PORTO,BONFIM,C1,PTE.D.MARIA PIA,Pte. D. Maria Pia,02011300035,AGEIF0,02,00035,0113,-8.595897488397318,41.140288684207505
922,5961,PTDM2,161135.90012261,463556.49859088,com painel abrigo, ,1,D:\SIG\FOTOS\PTDM2.TIF,AVENIDA GUSTAVO EIFFEL,PORTO,BONFIM,C1,PTE.D.MARIA PIA,Pte. D. Maria Pia,02011300036,AGEIF0,02,00036,0113,-8.596048569446157,41.14022356482837
923,5962,BVE2,164956.992248,472094.11289373,PARAGEM SEM ABRIGO, ,1,D:\SIG\FOTOS\GAZL2.TIF,RUA 5 OUTUBRO,VALONGO,ERMESINDE,C9,ERMESINDE - B. V.,Ermesinde - B. V.,,,,,,-8.551028145642407,41.21727057040263
924,5963,GC1,155998.85000747,466090.22550342,PARAGEM COM ABRIGO J, ,1,D:\SIG\FOTOS\GC  1.TIF,AVENIDA BOAVISTA,PORTO,RAMALDE,C2,GOMES DA COSTA,Gomes da Costa,11000080113,ABOAV0,11,00008,0113,-8.657414328652191,41.162773775213935
925,5964,GC2,155988.91740794,466062.72566373,PARAGEM COM ABRIGO J, ,1,D:\SIG\FOTOS\GC  2.TIF,AVENIDA BOAVISTA,PORTO,LORDELO DO OURO,C2,GOMES DA COSTA,Gomes da Costa,06011300035,ABOAV0,06,00035,0113,-8.657530688195001,41.16252562989035
926,5965,GC11,156024.98956554,465962.25458772,com painel abrigo, , ,D:\SIG\FOTOS\GC  5.TIF,RUA MARECHAL GOMES DA COSTA,PORTO,LORDELO DO OURO,C2,GOMES COSTA 1,Gomes Costa 1,06011300036,AMGCO0,06,00036,0113,-8.657093686896827,41.16162296939805
927,5966,GC12,156120.86628785,465989.19233133,com painel abrigo, , ,D:\SIG\FOTOS\GC  6.TIF,RUA MARECHAL GOMES DA COSTA,PORTO,LORDELO DO OURO,C2,GOMES COSTA 1,Gomes Costa 1,06011300037,AMGCO0,06,00037,0113,-8.655953338846793,41.16187072906309
928,5967,GCR,168377.93334168,469584.49833791,postalete, , ,D:\SIG\FOTOS\GCR.TIF,RUA VASCO DA GAMA,VALONGO,VALONGO,C10,GASPAR CORTE REAL,Gaspar Corte Real,,,,,,-8.51010504506272,41.19481510227447
929,5968,GCR1,168380.35091254,469502.31375614,postalete, , ,D:\SIG\FOTOS\GCR 1.TIF,RUA VASCO DA GAMA,VALONGO,VALONGO,C10,GASPAR CORTE REAL,Gaspar Corte Real,,,,,,-8.510071959124865,41.19407520562143
930,5969,GCRT,160330.0739056,464919.93198408,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\GCRT.TIF,RUA SA DA BANDEIRA,PORTO,SANTO ILDEFONSO,C1,GONÇALO CRISTÓVÃO,Gonçalo Cristóvão,12011300017,RSBAN0,12,00017,0113,-8.605734669710811,41.152460804707594
931,5970,GDM1,161529.29207803,464972.45015313,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\GDM 1.TIF,RUA BONFIM,PORTO,CAMPANHÃ,C1,GODIM,Godim,03011300046,RBONF0,03,00046,0113,-8.591452317834062,41.15299160703914
932,5971,GDM11,157701.33192136,474823.20497116,com painel abrigo, , ,D:\SIG\FOTOS\GDM11.TIF,RUA CONSELHEIRO COSTA AROSO,MAIA,MOREIRA,N11,GODIM,Godim,,,,,,-8.637735895474625,41.24149519366516
933,5972,GDM12,157716.88993321,474809.94577502,com painel abrigo, , ,D:\SIG\FOTOS\GDM12.TIF,RUA CONSELHEIRO COSTA AROSO,MAIA,MOREIRA,N11,GODIM,Godim,,,,,,-8.637549385383616,41.24137662922385
934,5973,GDR1,157891.88176754,460891.70409771,postalete, , ,D:\SIG\FOTOS\GDR 1.TIF,AVENIDA GOMES JUNIOR,VILA NOVA DE GAIA,MADALENA,S2,GANDARA,Gandara,,,,,,-8.634502235736765,41.11606746376306
935,5974,GDR2,157905.36530494,460906.0040193,postalete, , ,D:\SIG\FOTOS\GDR 2.TIF,AVENIDA GOMES JUNIOR,VILA NOVA DE GAIA,MADALENA,S2,GANDARA,Gandara,,,,,,-8.634342686170301,41.1161969215388
936,5975,MVP2,158596.56883263,464068.41936821,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\GF  2.TIF,RUA MONCHIQUE,PORTO,MASSARELOS,C1,MUSEU VINHO PORTO,Museu Vinho Porto,07011300056,RMONC0,07,00056,0113,-8.626327347411257,41.14470693865816
937,5976,MVP1,158565.94153622,464077.43589778,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\GF  3.TIF,RUA MONCHIQUE,PORTO,MASSARELOS,C1,MUSEU VINHO PORTO,Museu Vinho Porto,07011300012,RMONC0,07,00012,0113,-8.626692762109187,41.14478655476196
938,5977,GFR1,159821.32556474,469424.43175884,postalete,6048, ,D:\SIG\FOTOS\GFR 1.TIF,AVENIDA CONDE,MATOSINHOS,S. MAMEDE DE INFESTA,C5,GODINHO FARIA,Godinho Faria,,,,,,-8.612091249638302,41.19299393114629
939,5978,GFR2,159766.13224879,469427.2773307,com painel abrigo,5995, ,D:\SIG\FOTOS\GFR 2.TIF,AVENIDA CONDE,MATOSINHOS,S. MAMEDE DE INFESTA,C5,GODINHO FARIA,Godinho Faria,,,,,,-8.612749335145462,41.19301680052899
940,5979,GGC1,161785.97540977,470797.55401006,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\GGC 1.TIF,RUA MANUEL GONCALVES LAGE,MAIA,ÁGUAS SANTAS,C9,GAGO COUTINHO,Gago Coutinho,,,,,,-8.588758837468117,41.20545280164593
941,5980,GGC2,161732.75744302,470798.90484382,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\GGC 2.TIF,RUA MANUEL GONCALVES LAGE,MAIA,ÁGUAS SANTAS,C9,GAGO COUTINHO,Gago Coutinho,,,,,,-8.58939339142437,41.20546244713163
942,5981,GIT1,162496.07484634,469200.97994416,PARAGEM SEM ABRIGO, ,1,D:\SIG\FOTOS\GIT 1.TIF,RUA D. AFONSO HENRIQUES,GONDOMAR,RIO TINTO,C9,GIESTA,Giesta,,,,,,-8.580194899210113,41.19111057989301
943,5982,GIT2,162472.56201712,469157.30573202,PARAGEM SEM ABRIGO, ,1,D:\SIG\FOTOS\GIT 2.TIF,RUA D. AFONSO HENRIQUES,MAIA,PEDROUÇOS,C9,GIESTA,Giesta,,,,,,-8.580472477342221,41.190716248290435
944,5983,GJ1,157885.70436783,460181.76667614,postalete, , ,D:\SIG\FOTOS\GJ  1.TIF,RUA ESCOLA DO MANINHO,VILA NOVA DE GAIA,MADALENA,S2,GOMES JÚNIOR,Gomes Júnior,,,,,,-8.63452694185218,41.1096748530081
945,5984,GJ2,157891.67479785,460168.98770551,postalete, , ,D:\SIG\FOTOS\GJ  2.TIF,RUA ESCOLA DO MANINHO,VILA NOVA DE GAIA,MADALENA,S2,GOMES JÚNIOR,Gomes Júnior,,,,,,-8.634454986928835,41.10956010110387
946,5985,GLV1,162438.63580648,469390.10993534,postalete, , ,D:\SIG\FOTOS\GLV 1.TIF,RUA GUERRA JUNQUEIRO,MAIA,PEDROUÇOS,C9,GIL VICENTE,Gil Vicente,,,,,,-8.580891175514113,41.1928108326473
947,5986,GLV2,162428.34723087,469376.50312073,com painel abrigo, , ,D:\SIG\FOTOS\GLV 2.TIF,RUA GUERRA JUNQUEIRO,MAIA,PEDROUÇOS,C9,GIL VICENTE,Gil Vicente,,,,,,-8.581012976834723,41.19268783962433
948,5987,JFPD1,161700.86153153,468441.69439734,com painel abrigo, , ,D:\SIG\FOTOS\GM  1.TIF,RUA NOSSA SENHORA DA NATIVIDAD,MAIA,PEDROUÇOS,C9,J. FREGUESIA PEDROUÇOS,J. Freguesia Pedrouços,,,,,,-8.58962586737872,41.18423673327248
949,5988,JFPD2,161669.18220066,468412.55403758,com painel abrigo, , ,D:\SIG\FOTOS\GM  2.TIF,RUA NOSSA SENHORA DA NATIVIDAD,MAIA,PEDROUÇOS,C9,J. FREGUESIA PEDROUÇOS,J. Freguesia Pedrouços,,,,,,-8.590001601895995,41.18397285226775
950,5989,MMAI2,156561.82755373,475965.84280605,postalete, , ,D:\SIG\FOTOS\GMM 1.TIF,RUA CONSELHEIRO LUIS DE MAGALH,MAIA,MOREIRA,N11,GONÇALO MENDES MAIA,Gonçalo Mendes Maia,,,,,,-8.651410501545087,41.25172243233903
